19:51:15.492646 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59415: Flags [S.], seq 993387560, ack 2130406373, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 239063278 ecr 21059250], length 0
19:51:16.116429 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59416: Flags [S.], seq 1915412177, ack 278549210, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 235915696 ecr 21059406], length 0
19:51:16.761777 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59417: Flags [S.], seq 2819445230, ack 3608526701, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 238605424 ecr 21059568], length 0
19:51:17.086014 IP blob.dm3prdstp05c.store.core.windows.net.https > 10.0.0.5.50134: Flags [S.], seq 2360910272, ack 1424278805, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 249353905 ecr 21059674], length 0
19:51:17.098206 IP blob.dm3prdstp05c.store.core.windows.net.https > 10.0.0.5.50135: Flags [S.], seq 1602501177, ack 3758755620, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250138234 ecr 21059677], length 0
19:51:17.113216 IP blob.dm3prdstp05c.store.core.windows.net.https > 10.0.0.5.50136: Flags [S.], seq 3258056123, ack 3731972274, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 249712700 ecr 21059681], length 0
19:51:17.406944 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59422: Flags [S.], seq 2534271288, ack 2010719239, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 238608083 ecr 21059729], length 0
19:51:18.097615 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59423: Flags [S.], seq 4218829918, ack 2452846428, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 237005479 ecr 21059902], length 0
19:51:18.732079 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59424: Flags [S.], seq 4247899586, ack 206119456, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 237555965 ecr 21060060], length 0
19:51:19.376859 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59425: Flags [S.], seq 2551953176, ack 1414871032, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 237018180 ecr 21060221], length 0
19:51:20.015002 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59426: Flags [S.], seq 3182632927, ack 1670300209, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 238157567 ecr 21060381], length 0
19:51:20.653625 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59427: Flags [S.], seq 840387167, ack 4042393872, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 237008347 ecr 21060541], length 0
19:51:21.331653 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59428: Flags [S.], seq 2833994726, ack 61046322, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 240336805 ecr 21060710], length 0
19:51:21.980868 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59429: Flags [S.], seq 272506768, ack 1467869398, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 237561047 ecr 21060872], length 0
19:51:22.626662 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59430: Flags [S.], seq 2267451130, ack 811072998, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 240774011 ecr 21061034], length 0
19:51:23.274901 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59431: Flags [S.], seq 408970879, ack 2933606542, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 238601619 ecr 21061196], length 0
19:51:23.910787 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59432: Flags [S.], seq 1758161510, ack 579756165, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 182250764 ecr 21061355], length 0
19:51:24.544529 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59433: Flags [S.], seq 993016753, ack 4145710129, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 239563446 ecr 21061513], length 0
19:51:25.181742 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59434: Flags [S.], seq 1434354484, ack 1753635378, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 235913036 ecr 21061673], length 0
19:51:25.824571 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59435: Flags [S.], seq 1799265888, ack 75500654, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 240347523 ecr 21061833], length 0
19:51:26.489685 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59436: Flags [S.], seq 2683392194, ack 2207225136, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 236519767 ecr 21062000], length 0
19:51:27.125620 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59437: Flags [S.], seq 1290239554, ack 2963782694, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 239570083 ecr 21062159], length 0
19:51:27.767209 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59438: Flags [S.], seq 231115939, ack 3061553799, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 236532371 ecr 21062319], length 0
19:51:28.427441 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59439: Flags [S.], seq 2074806163, ack 1159918066, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 236538812 ecr 21062484], length 0
19:51:29.054212 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59440: Flags [S.], seq 2314295004, ack 754165515, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 238161125 ecr 21062641], length 0
19:51:29.705825 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59441: Flags [S.], seq 2138139350, ack 2631620996, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 236534133 ecr 21062804], length 0
19:51:30.379040 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59442: Flags [S.], seq 2585185467, ack 485446849, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 238605683 ecr 21062972], length 0
19:51:31.011540 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59443: Flags [S.], seq 1870195767, ack 3996488960, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 240777559 ecr 21063130], length 0
19:51:31.646500 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59444: Flags [S.], seq 4263610921, ack 543478693, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 240794977 ecr 21063289], length 0
19:51:32.327528 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59445: Flags [S.], seq 2085206917, ack 757855772, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 237008795 ecr 21063459], length 0
19:51:32.953351 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59446: Flags [S.], seq 3562849352, ack 21947495, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 239062182 ecr 21063616], length 0
19:51:33.589717 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59447: Flags [S.], seq 2489640673, ack 1308541836, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 238600074 ecr 21063775], length 0
19:51:34.227272 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59448: Flags [S.], seq 89114300, ack 251749700, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 240346966 ecr 21063934], length 0
19:51:34.851765 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59449: Flags [S.], seq 481173773, ack 3050147100, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 237565047 ecr 21064090], length 0
19:51:35.492582 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59450: Flags [S.], seq 2197157758, ack 421874842, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 239573374 ecr 21064250], length 0
19:51:36.137388 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59451: Flags [S.], seq 1274738640, ack 3107983423, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 238160162 ecr 21064412], length 0
19:51:36.771096 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59452: Flags [S.], seq 4274957582, ack 3699617190, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 235907511 ecr 21064570], length 0
19:51:37.397269 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59453: Flags [S.], seq 4033860311, ack 4082630447, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 238180433 ecr 21064727], length 0
19:51:38.052317 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59455: Flags [S.], seq 997257995, ack 869009250, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 239059011 ecr 21064890], length 0
19:51:38.699783 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59457: Flags [S.], seq 739542703, ack 1658150641, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 239059035 ecr 21065052], length 0
19:51:39.329264 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59460: Flags [S.], seq 1920136276, ack 3097223215, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 239056832 ecr 21065210], length 0
19:51:39.968336 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59462: Flags [S.], seq 2781365041, ack 3256882204, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 240340242 ecr 21065369], length 0
19:51:40.661933 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59463: Flags [S.], seq 4263520543, ack 219383187, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 237012236 ecr 21065543], length 0
19:51:41.287102 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59464: Flags [S.], seq 1910603785, ack 452188061, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 239557797 ecr 21065699], length 0
19:51:41.929314 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59466: Flags [S.], seq 444522914, ack 1332623254, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 240338050 ecr 21065860], length 0
19:51:42.254612 IP blob.dm3prdstp05c.store.core.windows.net.https > 10.0.0.5.50183: Flags [S.], seq 121068595, ack 3600310776, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 249354831 ecr 21065966], length 0
19:51:42.267121 IP blob.dm3prdstp05c.store.core.windows.net.https > 10.0.0.5.50184: Flags [S.], seq 308234321, ack 2374525689, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 248206536 ecr 21065969], length 0
19:51:42.280614 IP blob.dm3prdstp05c.store.core.windows.net.https > 10.0.0.5.50185: Flags [S.], seq 3023624929, ack 4015091549, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 251321575 ecr 21065973], length 0
19:51:42.578769 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59471: Flags [S.], seq 940728042, ack 47354664, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 239061160 ecr 21066022], length 0
19:51:43.242179 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59472: Flags [S.], seq 3814724982, ack 3027121858, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 236525759 ecr 21066188], length 0
19:51:43.893714 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59473: Flags [S.], seq 1201665374, ack 1432563325, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 239060975 ecr 21066351], length 0
19:51:44.565111 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59474: Flags [S.], seq 360397358, ack 3839708357, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 237556999 ecr 21066519], length 0
19:51:45.198336 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59475: Flags [S.], seq 2081733949, ack 2484403113, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 239571317 ecr 21066677], length 0
19:51:45.846905 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59476: Flags [S.], seq 2532251685, ack 1735622606, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 237005322 ecr 21066839], length 0
19:51:46.481586 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59477: Flags [S.], seq 1317017551, ack 3767402205, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 239562803 ecr 21066998], length 0
19:51:47.107250 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59478: Flags [S.], seq 1603388893, ack 1719364563, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 237013511 ecr 21067154], length 0
19:51:47.751489 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59479: Flags [S.], seq 3451966109, ack 1276992241, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 235909387 ecr 21067315], length 0
19:51:48.388566 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59480: Flags [S.], seq 1240636281, ack 3992511275, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 239564235 ecr 21067474], length 0
19:51:49.027960 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59481: Flags [S.], seq 3375011642, ack 1183419860, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 182404495 ecr 21067634], length 0
19:51:49.663629 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59482: Flags [S.], seq 2097618810, ack 2246572244, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 238609917 ecr 21067793], length 0
19:51:50.298744 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59483: Flags [S.], seq 1536224766, ack 787508331, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 236539343 ecr 21067952], length 0
19:51:50.931720 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59484: Flags [S.], seq 1146910797, ack 2263996719, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 238611475 ecr 21068110], length 0
19:51:51.574225 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59485: Flags [S.], seq 1991836276, ack 2870726363, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 237575309 ecr 21068271], length 0
19:51:52.210527 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59486: Flags [S.], seq 1721014248, ack 3003906570, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 240780998 ecr 21068430], length 0
19:51:52.834877 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59487: Flags [S.], seq 3754992409, ack 2786813117, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 238166267 ecr 21068586], length 0
19:51:53.489585 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59488: Flags [S.], seq 3559292167, ack 2983336918, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 240780872 ecr 21068750], length 0
19:51:54.123170 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59489: Flags [S.], seq 336875817, ack 2639881356, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 237565450 ecr 21068908], length 0
19:51:54.763912 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59490: Flags [S.], seq 4158279299, ack 2963568079, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 240789278 ecr 21069068], length 0
19:51:55.416467 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59491: Flags [S.], seq 3757947667, ack 2904621181, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 239059942 ecr 21069231], length 0
19:51:56.048972 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59492: Flags [S.], seq 2245646361, ack 2950943496, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 235905554 ecr 21069389], length 0
19:51:56.695660 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59493: Flags [S.], seq 2071458605, ack 3073527955, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 239067399 ecr 21069551], length 0
19:51:57.322759 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59494: Flags [S.], seq 1348581648, ack 1741301292, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 235919816 ecr 21069708], length 0
19:51:57.963042 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59495: Flags [S.], seq 1209351987, ack 4226257907, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 238609544 ecr 21069868], length 0
19:51:58.715122 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59496: Flags [S.], seq 3123632706, ack 501438864, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 237561372 ecr 21070056], length 0
19:51:59.339401 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59497: Flags [S.], seq 3973691553, ack 3385207666, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 240783276 ecr 21070212], length 0
19:51:59.987704 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59498: Flags [S.], seq 3331194275, ack 3887771048, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 238613180 ecr 21070374], length 0
19:52:00.637653 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59499: Flags [S.], seq 1114761171, ack 604999597, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 240355610 ecr 21070537], length 0
19:52:01.279663 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59500: Flags [S.], seq 2867467049, ack 2673254172, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 238612471 ecr 21070697], length 0
19:52:01.926479 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59501: Flags [S.], seq 963831620, ack 1532509719, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 237009862 ecr 21070859], length 0
19:52:02.572600 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59502: Flags [S.], seq 2777668249, ack 434038177, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 237560349 ecr 21071020], length 0
19:52:03.224980 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59503: Flags [S.], seq 136467144, ack 1504525900, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 237022564 ecr 21071184], length 0
19:52:03.851474 IP blob.db4prdstr01a.store.core.windows.net.http > 10.0.0.5.59505: Flags [S.], seq 2721334514, ack 542366809, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 237012667 ecr 21071340], length 0
19:52:04.505484 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53021: Flags [S.], seq 400514146, ack 2228693369, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 16284524 ecr 21071520], length 0
19:52:04.920793 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53022: Flags [S.], seq 1333979051, ack 2204698674, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 252200946 ecr 21071624], length 0
19:52:05.277466 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53023: Flags [S.], seq 1412331757, ack 3291060985, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250868217 ecr 21071713], length 0
19:52:05.627085 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53024: Flags [S.], seq 2539073978, ack 726471595, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250147931 ecr 21071800], length 0
19:52:05.967939 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53025: Flags [S.], seq 1635777570, ack 1251001250, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 256073402 ecr 21071885], length 0
19:52:06.331433 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53026: Flags [S.], seq 1662281995, ack 571221297, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 255349251 ecr 21071976], length 0
19:52:06.712601 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53027: Flags [S.], seq 2077190004, ack 1153852572, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250136084 ecr 21072071], length 0
19:52:07.056337 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53029: Flags [S.], seq 3620240441, ack 4128352569, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 21222298 ecr 21072157], length 0
19:52:07.410999 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53031: Flags [S.], seq 174656118, ack 453467287, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 255297035 ecr 21072246], length 0
19:52:07.416637 IP blob.dm3prdstp05c.store.core.windows.net.https > 10.0.0.5.50235: Flags [S.], seq 2758802464, ack 4199654898, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 249358938 ecr 21072257], length 0
19:52:07.429386 IP blob.dm3prdstp05c.store.core.windows.net.https > 10.0.0.5.50236: Flags [S.], seq 1893799934, ack 702126941, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250143267 ecr 21072260], length 0
19:52:07.442320 IP blob.dm3prdstp05c.store.core.windows.net.https > 10.0.0.5.50237: Flags [S.], seq 3249708727, ack 3288451637, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 249717732 ecr 21072263], length 0
19:52:07.786505 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53035: Flags [S.], seq 3336340730, ack 2469484253, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 253035664 ecr 21072340], length 0
19:52:08.204615 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53036: Flags [S.], seq 2902570970, ack 2229441435, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 248579244 ecr 21072444], length 0
19:52:08.542571 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53037: Flags [S.], seq 2176881173, ack 788897559, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 6752993 ecr 21072529], length 0
19:52:08.892136 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53038: Flags [S.], seq 85497782, ack 756732358, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 251561005 ecr 21072616], length 0
19:52:09.235448 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53039: Flags [S.], seq 925943376, ack 278407921, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 248597007 ecr 21072702], length 0
19:52:09.583424 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53040: Flags [S.], seq 783626500, ack 42620233, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 21647837 ecr 21072789], length 0
19:52:09.930253 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53041: Flags [S.], seq 387265675, ack 2526644437, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 239364086 ecr 21072876], length 0
19:52:10.276978 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53042: Flags [S.], seq 422210501, ack 206391438, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250134645 ecr 21072962], length 0
19:52:10.661799 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53043: Flags [S.], seq 1658056620, ack 2080723098, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 75940617 ecr 21073059], length 0
19:52:10.997979 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53044: Flags [S.], seq 1144274565, ack 2299876050, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 239343050 ecr 21073143], length 0
19:52:11.352212 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53045: Flags [S.], seq 902374446, ack 683721481, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 252216759 ecr 21073231], length 0
19:52:11.720429 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53046: Flags [S.], seq 2197049252, ack 391698566, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 249444661 ecr 21073323], length 0
19:52:12.064145 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53047: Flags [S.], seq 3400140939, ack 3568718729, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250140557 ecr 21073409], length 0
19:52:12.398593 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53048: Flags [S.], seq 158872681, ack 1102976650, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 7739240 ecr 21073493], length 0
19:52:12.741111 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53049: Flags [S.], seq 2357409332, ack 1467882016, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 249450097 ecr 21073579], length 0
19:52:13.077497 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53050: Flags [S.], seq 3783247783, ack 3130665862, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250863765 ecr 21073663], length 0
19:52:13.416689 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53051: Flags [S.], seq 3514486976, ack 2918277918, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 248611087 ecr 21073747], length 0
19:52:13.755231 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53052: Flags [S.], seq 205940192, ack 964876472, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 253727490 ecr 21073832], length 0
19:52:14.102450 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53053: Flags [S.], seq 26134739, ack 1701471722, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 255314393 ecr 21073919], length 0
19:52:14.483649 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53054: Flags [S.], seq 658478134, ack 2760175597, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 253044883 ecr 21074014], length 0
19:52:14.855414 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53055: Flags [S.], seq 4020007794, ack 62402015, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 252211595 ecr 21074107], length 0
19:52:15.190859 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53056: Flags [S.], seq 1338078277, ack 1825011773, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 11173560 ecr 21074191], length 0
19:52:15.573322 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53057: Flags [S.], seq 3707944039, ack 958187178, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 253032445 ecr 21074287], length 0
19:52:15.915260 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53058: Flags [S.], seq 4079293415, ack 795019859, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 253750452 ecr 21074372], length 0
19:52:16.303549 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53059: Flags [S.], seq 2186337454, ack 1479528853, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 8269523 ecr 21074469], length 0
19:52:16.672697 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53060: Flags [S.], seq 296810149, ack 859648909, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 252206181 ecr 21074561], length 0
19:52:17.111864 IP blob.by4prdstr03a.store.core.windows.net.http > 10.0.0.5.53061: Flags [S.], seq 1276341279, ack 627364677, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 253747929 ecr 21074671], length 0
