PING 13.65.92.139 (13.65.92.139) 56(84) bytes of data.
64 bytes from 13.65.92.139: icmp_seq=713 ttl=57 time=0.399 ms
64 bytes from 13.65.92.139: icmp_seq=714 ttl=57 time=0.357 ms
64 bytes from 13.65.92.139: icmp_seq=715 ttl=57 time=0.370 ms
64 bytes from 13.65.92.139: icmp_seq=716 ttl=57 time=0.362 ms
64 bytes from 13.65.92.139: icmp_seq=717 ttl=57 time=0.358 ms
64 bytes from 13.65.92.139: icmp_seq=718 ttl=57 time=0.403 ms
64 bytes from 13.65.92.139: icmp_seq=719 ttl=57 time=0.383 ms
64 bytes from 13.65.92.139: icmp_seq=720 ttl=57 time=0.410 ms
64 bytes from 13.65.92.139: icmp_seq=721 ttl=57 time=0.457 ms
64 bytes from 13.65.92.139: icmp_seq=722 ttl=57 time=0.728 ms
64 bytes from 13.65.92.139: icmp_seq=723 ttl=57 time=0.735 ms
64 bytes from 13.65.92.139: icmp_seq=724 ttl=57 time=0.395 ms
64 bytes from 13.65.92.139: icmp_seq=725 ttl=57 time=0.791 ms
64 bytes from 13.65.92.139: icmp_seq=726 ttl=57 time=0.772 ms
64 bytes from 13.65.92.139: icmp_seq=727 ttl=57 time=0.479 ms
64 bytes from 13.65.92.139: icmp_seq=728 ttl=57 time=0.580 ms
64 bytes from 13.65.92.139: icmp_seq=729 ttl=57 time=0.379 ms
64 bytes from 13.65.92.139: icmp_seq=730 ttl=57 time=0.532 ms
64 bytes from 13.65.92.139: icmp_seq=731 ttl=57 time=0.364 ms
64 bytes from 13.65.92.139: icmp_seq=732 ttl=57 time=0.389 ms
64 bytes from 13.65.92.139: icmp_seq=733 ttl=57 time=0.416 ms
64 bytes from 13.65.92.139: icmp_seq=734 ttl=57 time=0.372 ms
64 bytes from 13.65.92.139: icmp_seq=735 ttl=57 time=0.828 ms
64 bytes from 13.65.92.139: icmp_seq=736 ttl=57 time=0.440 ms
64 bytes from 13.65.92.139: icmp_seq=737 ttl=57 time=0.649 ms
64 bytes from 13.65.92.139: icmp_seq=738 ttl=57 time=0.656 ms
64 bytes from 13.65.92.139: icmp_seq=739 ttl=57 time=0.465 ms
64 bytes from 13.65.92.139: icmp_seq=740 ttl=57 time=0.391 ms
64 bytes from 13.65.92.139: icmp_seq=741 ttl=57 time=0.472 ms
64 bytes from 13.65.92.139: icmp_seq=742 ttl=57 time=0.385 ms
64 bytes from 13.65.92.139: icmp_seq=743 ttl=57 time=0.514 ms
64 bytes from 13.65.92.139: icmp_seq=744 ttl=57 time=0.521 ms
64 bytes from 13.65.92.139: icmp_seq=745 ttl=57 time=0.500 ms
64 bytes from 13.65.92.139: icmp_seq=746 ttl=57 time=0.396 ms
64 bytes from 13.65.92.139: icmp_seq=747 ttl=57 time=0.358 ms
64 bytes from 13.65.92.139: icmp_seq=748 ttl=57 time=0.416 ms
64 bytes from 13.65.92.139: icmp_seq=749 ttl=57 time=0.354 ms
64 bytes from 13.65.92.139: icmp_seq=750 ttl=57 time=0.410 ms
64 bytes from 13.65.92.139: icmp_seq=751 ttl=57 time=0.377 ms
64 bytes from 13.65.92.139: icmp_seq=752 ttl=57 time=0.356 ms
64 bytes from 13.65.92.139: icmp_seq=753 ttl=57 time=0.362 ms
64 bytes from 13.65.92.139: icmp_seq=754 ttl=57 time=0.511 ms
64 bytes from 13.65.92.139: icmp_seq=755 ttl=57 time=0.714 ms
64 bytes from 13.65.92.139: icmp_seq=756 ttl=57 time=0.831 ms
64 bytes from 13.65.92.139: icmp_seq=757 ttl=57 time=0.403 ms
64 bytes from 13.65.92.139: icmp_seq=758 ttl=57 time=0.445 ms
64 bytes from 13.65.92.139: icmp_seq=759 ttl=57 time=0.410 ms
64 bytes from 13.65.92.139: icmp_seq=760 ttl=57 time=0.388 ms
64 bytes from 13.65.92.139: icmp_seq=761 ttl=57 time=0.407 ms
64 bytes from 13.65.92.139: icmp_seq=762 ttl=57 time=0.794 ms
64 bytes from 13.65.92.139: icmp_seq=763 ttl=57 time=0.725 ms
64 bytes from 13.65.92.139: icmp_seq=764 ttl=57 time=0.408 ms
64 bytes from 13.65.92.139: icmp_seq=765 ttl=57 time=0.408 ms
64 bytes from 13.65.92.139: icmp_seq=766 ttl=57 time=0.522 ms
64 bytes from 13.65.92.139: icmp_seq=767 ttl=57 time=0.692 ms
64 bytes from 13.65.92.139: icmp_seq=768 ttl=57 time=0.460 ms
64 bytes from 13.65.92.139: icmp_seq=769 ttl=57 time=0.426 ms
64 bytes from 13.65.92.139: icmp_seq=770 ttl=57 time=0.779 ms
64 bytes from 13.65.92.139: icmp_seq=771 ttl=57 time=0.823 ms
64 bytes from 13.65.92.139: icmp_seq=772 ttl=57 time=0.507 ms
64 bytes from 13.65.92.139: icmp_seq=773 ttl=57 time=0.921 ms
64 bytes from 13.65.92.139: icmp_seq=774 ttl=57 time=0.710 ms
64 bytes from 13.65.92.139: icmp_seq=775 ttl=57 time=0.857 ms
64 bytes from 13.65.92.139: icmp_seq=776 ttl=57 time=0.392 ms
64 bytes from 13.65.92.139: icmp_seq=777 ttl=57 time=0.358 ms
64 bytes from 13.65.92.139: icmp_seq=778 ttl=57 time=0.360 ms
64 bytes from 13.65.92.139: icmp_seq=779 ttl=57 time=0.383 ms
64 bytes from 13.65.92.139: icmp_seq=780 ttl=57 time=0.368 ms
64 bytes from 13.65.92.139: icmp_seq=781 ttl=57 time=0.403 ms
64 bytes from 13.65.92.139: icmp_seq=782 ttl=57 time=0.365 ms
64 bytes from 13.65.92.139: icmp_seq=783 ttl=57 time=0.358 ms
64 bytes from 13.65.92.139: icmp_seq=784 ttl=57 time=0.369 ms
64 bytes from 13.65.92.139: icmp_seq=785 ttl=57 time=0.381 ms
64 bytes from 13.65.92.139: icmp_seq=786 ttl=57 time=0.372 ms
64 bytes from 13.65.92.139: icmp_seq=787 ttl=57 time=0.380 ms
64 bytes from 13.65.92.139: icmp_seq=788 ttl=57 time=0.356 ms
64 bytes from 13.65.92.139: icmp_seq=789 ttl=57 time=0.419 ms
64 bytes from 13.65.92.139: icmp_seq=790 ttl=57 time=0.365 ms
64 bytes from 13.65.92.139: icmp_seq=791 ttl=57 time=0.400 ms
64 bytes from 13.65.92.139: icmp_seq=792 ttl=57 time=0.684 ms
64 bytes from 13.65.92.139: icmp_seq=793 ttl=57 time=0.404 ms
64 bytes from 13.65.92.139: icmp_seq=794 ttl=57 time=0.372 ms
64 bytes from 13.65.92.139: icmp_seq=795 ttl=57 time=0.381 ms
64 bytes from 13.65.92.139: icmp_seq=796 ttl=57 time=0.365 ms
64 bytes from 13.65.92.139: icmp_seq=797 ttl=57 time=0.408 ms
64 bytes from 13.65.92.139: icmp_seq=798 ttl=57 time=0.637 ms
64 bytes from 13.65.92.139: icmp_seq=799 ttl=57 time=0.426 ms
64 bytes from 13.65.92.139: icmp_seq=800 ttl=57 time=0.610 ms
64 bytes from 13.65.92.139: icmp_seq=801 ttl=57 time=0.383 ms
64 bytes from 13.65.92.139: icmp_seq=802 ttl=57 time=0.571 ms
64 bytes from 13.65.92.139: icmp_seq=803 ttl=57 time=0.665 ms
64 bytes from 13.65.92.139: icmp_seq=804 ttl=57 time=0.396 ms
64 bytes from 13.65.92.139: icmp_seq=805 ttl=57 time=0.638 ms
64 bytes from 13.65.92.139: icmp_seq=806 ttl=57 time=0.383 ms
64 bytes from 13.65.92.139: icmp_seq=807 ttl=57 time=0.764 ms
64 bytes from 13.65.92.139: icmp_seq=808 ttl=57 time=0.581 ms
64 bytes from 13.65.92.139: icmp_seq=809 ttl=57 time=0.399 ms
64 bytes from 13.65.92.139: icmp_seq=810 ttl=57 time=0.641 ms
64 bytes from 13.65.92.139: icmp_seq=811 ttl=57 time=0.418 ms
64 bytes from 13.65.92.139: icmp_seq=812 ttl=57 time=0.561 ms
64 bytes from 13.65.92.139: icmp_seq=813 ttl=57 time=0.370 ms
64 bytes from 13.65.92.139: icmp_seq=814 ttl=57 time=0.429 ms
64 bytes from 13.65.92.139: icmp_seq=815 ttl=57 time=0.390 ms
64 bytes from 13.65.92.139: icmp_seq=816 ttl=57 time=0.389 ms
64 bytes from 13.65.92.139: icmp_seq=817 ttl=57 time=0.543 ms
64 bytes from 13.65.92.139: icmp_seq=818 ttl=57 time=0.408 ms
64 bytes from 13.65.92.139: icmp_seq=819 ttl=57 time=0.386 ms
64 bytes from 13.65.92.139: icmp_seq=820 ttl=57 time=0.680 ms
64 bytes from 13.65.92.139: icmp_seq=821 ttl=57 time=0.400 ms
64 bytes from 13.65.92.139: icmp_seq=822 ttl=57 time=0.371 ms
64 bytes from 13.65.92.139: icmp_seq=823 ttl=57 time=0.410 ms
64 bytes from 13.65.92.139: icmp_seq=824 ttl=57 time=0.694 ms
64 bytes from 13.65.92.139: icmp_seq=825 ttl=57 time=0.410 ms
64 bytes from 13.65.92.139: icmp_seq=826 ttl=57 time=0.390 ms
64 bytes from 13.65.92.139: icmp_seq=827 ttl=57 time=0.369 ms
64 bytes from 13.65.92.139: icmp_seq=828 ttl=57 time=0.389 ms
64 bytes from 13.65.92.139: icmp_seq=829 ttl=57 time=0.389 ms
64 bytes from 13.65.92.139: icmp_seq=830 ttl=57 time=0.409 ms
64 bytes from 13.65.92.139: icmp_seq=831 ttl=57 time=0.384 ms
64 bytes from 13.65.92.139: icmp_seq=832 ttl=57 time=0.365 ms
64 bytes from 13.65.92.139: icmp_seq=833 ttl=57 time=0.366 ms
64 bytes from 13.65.92.139: icmp_seq=834 ttl=57 time=0.473 ms
64 bytes from 13.65.92.139: icmp_seq=835 ttl=57 time=0.668 ms
64 bytes from 13.65.92.139: icmp_seq=836 ttl=57 time=0.530 ms
64 bytes from 13.65.92.139: icmp_seq=837 ttl=57 time=0.367 ms
64 bytes from 13.65.92.139: icmp_seq=838 ttl=57 time=0.385 ms
64 bytes from 13.65.92.139: icmp_seq=839 ttl=57 time=0.367 ms
64 bytes from 13.65.92.139: icmp_seq=840 ttl=57 time=0.405 ms
64 bytes from 13.65.92.139: icmp_seq=841 ttl=57 time=0.653 ms
64 bytes from 13.65.92.139: icmp_seq=842 ttl=57 time=0.431 ms
64 bytes from 13.65.92.139: icmp_seq=843 ttl=57 time=0.652 ms
64 bytes from 13.65.92.139: icmp_seq=844 ttl=57 time=0.677 ms
64 bytes from 13.65.92.139: icmp_seq=845 ttl=57 time=0.395 ms
64 bytes from 13.65.92.139: icmp_seq=846 ttl=57 time=0.386 ms
64 bytes from 13.65.92.139: icmp_seq=847 ttl=57 time=0.432 ms
64 bytes from 13.65.92.139: icmp_seq=848 ttl=57 time=0.574 ms
64 bytes from 13.65.92.139: icmp_seq=849 ttl=57 time=0.408 ms
64 bytes from 13.65.92.139: icmp_seq=850 ttl=57 time=0.381 ms
64 bytes from 13.65.92.139: icmp_seq=851 ttl=57 time=0.414 ms
64 bytes from 13.65.92.139: icmp_seq=852 ttl=57 time=0.389 ms
64 bytes from 13.65.92.139: icmp_seq=853 ttl=57 time=0.382 ms
64 bytes from 13.65.92.139: icmp_seq=854 ttl=57 time=0.371 ms
64 bytes from 13.65.92.139: icmp_seq=855 ttl=57 time=0.414 ms
64 bytes from 13.65.92.139: icmp_seq=856 ttl=57 time=0.469 ms
64 bytes from 13.65.92.139: icmp_seq=857 ttl=57 time=0.570 ms
64 bytes from 13.65.92.139: icmp_seq=858 ttl=57 time=0.356 ms
64 bytes from 13.65.92.139: icmp_seq=859 ttl=57 time=0.593 ms
64 bytes from 13.65.92.139: icmp_seq=860 ttl=57 time=0.361 ms
64 bytes from 13.65.92.139: icmp_seq=861 ttl=57 time=0.580 ms
64 bytes from 13.65.92.139: icmp_seq=862 ttl=57 time=0.689 ms
64 bytes from 13.65.92.139: icmp_seq=863 ttl=57 time=0.400 ms
64 bytes from 13.65.92.139: icmp_seq=864 ttl=57 time=0.386 ms
64 bytes from 13.65.92.139: icmp_seq=865 ttl=57 time=0.481 ms
64 bytes from 13.65.92.139: icmp_seq=866 ttl=57 time=0.365 ms
64 bytes from 13.65.92.139: icmp_seq=867 ttl=57 time=0.371 ms
64 bytes from 13.65.92.139: icmp_seq=868 ttl=57 time=0.385 ms
64 bytes from 13.65.92.139: icmp_seq=869 ttl=57 time=0.409 ms
64 bytes from 13.65.92.139: icmp_seq=870 ttl=57 time=0.447 ms
64 bytes from 13.65.92.139: icmp_seq=871 ttl=57 time=0.572 ms
64 bytes from 13.65.92.139: icmp_seq=872 ttl=57 time=0.495 ms
64 bytes from 13.65.92.139: icmp_seq=873 ttl=57 time=0.655 ms
64 bytes from 13.65.92.139: icmp_seq=874 ttl=57 time=0.408 ms
64 bytes from 13.65.92.139: icmp_seq=875 ttl=57 time=0.377 ms
64 bytes from 13.65.92.139: icmp_seq=876 ttl=57 time=0.371 ms
64 bytes from 13.65.92.139: icmp_seq=877 ttl=57 time=0.382 ms
64 bytes from 13.65.92.139: icmp_seq=878 ttl=57 time=0.372 ms
64 bytes from 13.65.92.139: icmp_seq=879 ttl=57 time=0.424 ms
64 bytes from 13.65.92.139: icmp_seq=880 ttl=57 time=0.400 ms
64 bytes from 13.65.92.139: icmp_seq=881 ttl=57 time=0.417 ms
64 bytes from 13.65.92.139: icmp_seq=882 ttl=57 time=0.459 ms
64 bytes from 13.65.92.139: icmp_seq=883 ttl=57 time=0.579 ms
64 bytes from 13.65.92.139: icmp_seq=884 ttl=57 time=0.382 ms
64 bytes from 13.65.92.139: icmp_seq=885 ttl=57 time=0.369 ms
64 bytes from 13.65.92.139: icmp_seq=886 ttl=57 time=0.408 ms
64 bytes from 13.65.92.139: icmp_seq=887 ttl=57 time=0.587 ms
64 bytes from 13.65.92.139: icmp_seq=888 ttl=57 time=0.445 ms
64 bytes from 13.65.92.139: icmp_seq=889 ttl=57 time=0.467 ms
64 bytes from 13.65.92.139: icmp_seq=890 ttl=57 time=0.427 ms
64 bytes from 13.65.92.139: icmp_seq=891 ttl=57 time=0.388 ms
64 bytes from 13.65.92.139: icmp_seq=892 ttl=57 time=0.794 ms
64 bytes from 13.65.92.139: icmp_seq=893 ttl=57 time=0.423 ms
64 bytes from 13.65.92.139: icmp_seq=894 ttl=57 time=0.660 ms
64 bytes from 13.65.92.139: icmp_seq=895 ttl=57 time=0.404 ms
64 bytes from 13.65.92.139: icmp_seq=896 ttl=57 time=0.374 ms
64 bytes from 13.65.92.139: icmp_seq=897 ttl=57 time=0.387 ms
64 bytes from 13.65.92.139: icmp_seq=898 ttl=57 time=0.359 ms
64 bytes from 13.65.92.139: icmp_seq=899 ttl=57 time=0.377 ms
64 bytes from 13.65.92.139: icmp_seq=900 ttl=57 time=0.386 ms
64 bytes from 13.65.92.139: icmp_seq=901 ttl=57 time=0.361 ms
64 bytes from 13.65.92.139: icmp_seq=902 ttl=57 time=0.385 ms
64 bytes from 13.65.92.139: icmp_seq=903 ttl=57 time=0.367 ms
64 bytes from 13.65.92.139: icmp_seq=904 ttl=57 time=0.369 ms
64 bytes from 13.65.92.139: icmp_seq=905 ttl=57 time=0.402 ms
64 bytes from 13.65.92.139: icmp_seq=906 ttl=57 time=0.371 ms
64 bytes from 13.65.92.139: icmp_seq=907 ttl=57 time=0.431 ms
64 bytes from 13.65.92.139: icmp_seq=908 ttl=57 time=0.370 ms
64 bytes from 13.65.92.139: icmp_seq=909 ttl=57 time=0.367 ms
64 bytes from 13.65.92.139: icmp_seq=910 ttl=57 time=0.382 ms
64 bytes from 13.65.92.139: icmp_seq=911 ttl=57 time=0.636 ms
64 bytes from 13.65.92.139: icmp_seq=912 ttl=57 time=0.401 ms
64 bytes from 13.65.92.139: icmp_seq=913 ttl=57 time=0.521 ms
64 bytes from 13.65.92.139: icmp_seq=914 ttl=57 time=0.392 ms
64 bytes from 13.65.92.139: icmp_seq=915 ttl=57 time=0.553 ms
64 bytes from 13.65.92.139: icmp_seq=916 ttl=57 time=0.677 ms
64 bytes from 13.65.92.139: icmp_seq=917 ttl=57 time=0.491 ms
64 bytes from 13.65.92.139: icmp_seq=918 ttl=57 time=0.551 ms
64 bytes from 13.65.92.139: icmp_seq=919 ttl=57 time=0.360 ms
64 bytes from 13.65.92.139: icmp_seq=920 ttl=57 time=0.379 ms
64 bytes from 13.65.92.139: icmp_seq=921 ttl=57 time=0.367 ms
64 bytes from 13.65.92.139: icmp_seq=922 ttl=57 time=0.417 ms
64 bytes from 13.65.92.139: icmp_seq=923 ttl=57 time=0.481 ms
64 bytes from 13.65.92.139: icmp_seq=924 ttl=57 time=0.629 ms
64 bytes from 13.65.92.139: icmp_seq=925 ttl=57 time=0.399 ms
64 bytes from 13.65.92.139: icmp_seq=926 ttl=57 time=0.665 ms
64 bytes from 13.65.92.139: icmp_seq=927 ttl=57 time=0.430 ms
64 bytes from 13.65.92.139: icmp_seq=928 ttl=57 time=0.365 ms
64 bytes from 13.65.92.139: icmp_seq=929 ttl=57 time=0.413 ms
64 bytes from 13.65.92.139: icmp_seq=930 ttl=57 time=0.362 ms
64 bytes from 13.65.92.139: icmp_seq=931 ttl=57 time=0.368 ms
64 bytes from 13.65.92.139: icmp_seq=932 ttl=57 time=0.367 ms
64 bytes from 13.65.92.139: icmp_seq=933 ttl=57 time=0.415 ms
64 bytes from 13.65.92.139: icmp_seq=934 ttl=57 time=0.766 ms
64 bytes from 13.65.92.139: icmp_seq=935 ttl=57 time=0.468 ms
64 bytes from 13.65.92.139: icmp_seq=936 ttl=57 time=0.469 ms
64 bytes from 13.65.92.139: icmp_seq=937 ttl=57 time=0.437 ms
64 bytes from 13.65.92.139: icmp_seq=938 ttl=57 time=0.608 ms
64 bytes from 13.65.92.139: icmp_seq=939 ttl=57 time=0.673 ms
64 bytes from 13.65.92.139: icmp_seq=940 ttl=57 time=0.831 ms
64 bytes from 13.65.92.139: icmp_seq=941 ttl=57 time=0.481 ms
64 bytes from 13.65.92.139: icmp_seq=942 ttl=57 time=0.619 ms
64 bytes from 13.65.92.139: icmp_seq=943 ttl=57 time=0.547 ms
64 bytes from 13.65.92.139: icmp_seq=944 ttl=57 time=0.575 ms
64 bytes from 13.65.92.139: icmp_seq=945 ttl=57 time=0.412 ms
64 bytes from 13.65.92.139: icmp_seq=946 ttl=57 time=0.570 ms
64 bytes from 13.65.92.139: icmp_seq=947 ttl=57 time=0.429 ms
64 bytes from 13.65.92.139: icmp_seq=948 ttl=57 time=0.376 ms
64 bytes from 13.65.92.139: icmp_seq=949 ttl=57 time=0.378 ms
64 bytes from 13.65.92.139: icmp_seq=950 ttl=57 time=0.399 ms
64 bytes from 13.65.92.139: icmp_seq=951 ttl=57 time=0.365 ms
64 bytes from 13.65.92.139: icmp_seq=952 ttl=57 time=0.365 ms
64 bytes from 13.65.92.139: icmp_seq=953 ttl=57 time=0.357 ms
64 bytes from 13.65.92.139: icmp_seq=954 ttl=57 time=0.362 ms
64 bytes from 13.65.92.139: icmp_seq=955 ttl=57 time=0.422 ms
64 bytes from 13.65.92.139: icmp_seq=956 ttl=57 time=0.488 ms
64 bytes from 13.65.92.139: icmp_seq=957 ttl=57 time=0.464 ms
64 bytes from 13.65.92.139: icmp_seq=958 ttl=57 time=0.509 ms
64 bytes from 13.65.92.139: icmp_seq=959 ttl=57 time=0.357 ms
64 bytes from 13.65.92.139: icmp_seq=960 ttl=57 time=0.354 ms
64 bytes from 13.65.92.139: icmp_seq=961 ttl=57 time=0.416 ms
64 bytes from 13.65.92.139: icmp_seq=962 ttl=57 time=0.405 ms
64 bytes from 13.65.92.139: icmp_seq=963 ttl=57 time=0.374 ms
64 bytes from 13.65.92.139: icmp_seq=964 ttl=57 time=0.378 ms
64 bytes from 13.65.92.139: icmp_seq=965 ttl=57 time=0.445 ms
64 bytes from 13.65.92.139: icmp_seq=966 ttl=57 time=0.392 ms
64 bytes from 13.65.92.139: icmp_seq=967 ttl=57 time=0.602 ms
64 bytes from 13.65.92.139: icmp_seq=968 ttl=57 time=0.472 ms
64 bytes from 13.65.92.139: icmp_seq=969 ttl=57 time=0.369 ms
64 bytes from 13.65.92.139: icmp_seq=970 ttl=57 time=0.365 ms
64 bytes from 13.65.92.139: icmp_seq=971 ttl=57 time=0.394 ms
64 bytes from 13.65.92.139: icmp_seq=972 ttl=57 time=0.634 ms
64 bytes from 13.65.92.139: icmp_seq=973 ttl=57 time=0.395 ms
64 bytes from 13.65.92.139: icmp_seq=974 ttl=57 time=0.372 ms
64 bytes from 13.65.92.139: icmp_seq=975 ttl=57 time=0.725 ms
64 bytes from 13.65.92.139: icmp_seq=976 ttl=57 time=0.604 ms
64 bytes from 13.65.92.139: icmp_seq=977 ttl=57 time=0.835 ms
64 bytes from 13.65.92.139: icmp_seq=978 ttl=57 time=0.422 ms
64 bytes from 13.65.92.139: icmp_seq=979 ttl=57 time=0.577 ms
64 bytes from 13.65.92.139: icmp_seq=980 ttl=57 time=0.634 ms
64 bytes from 13.65.92.139: icmp_seq=981 ttl=57 time=0.392 ms
64 bytes from 13.65.92.139: icmp_seq=982 ttl=57 time=0.592 ms
64 bytes from 13.65.92.139: icmp_seq=983 ttl=57 time=0.384 ms
64 bytes from 13.65.92.139: icmp_seq=984 ttl=57 time=0.359 ms
64 bytes from 13.65.92.139: icmp_seq=985 ttl=57 time=0.375 ms
64 bytes from 13.65.92.139: icmp_seq=986 ttl=57 time=0.374 ms
64 bytes from 13.65.92.139: icmp_seq=987 ttl=57 time=0.534 ms
64 bytes from 13.65.92.139: icmp_seq=988 ttl=57 time=0.627 ms
64 bytes from 13.65.92.139: icmp_seq=989 ttl=57 time=0.363 ms
64 bytes from 13.65.92.139: icmp_seq=990 ttl=57 time=0.365 ms
64 bytes from 13.65.92.139: icmp_seq=991 ttl=57 time=0.404 ms
64 bytes from 13.65.92.139: icmp_seq=992 ttl=57 time=0.799 ms
64 bytes from 13.65.92.139: icmp_seq=993 ttl=57 time=0.411 ms
64 bytes from 13.65.92.139: icmp_seq=994 ttl=57 time=0.594 ms
64 bytes from 13.65.92.139: icmp_seq=995 ttl=57 time=0.791 ms
64 bytes from 13.65.92.139: icmp_seq=996 ttl=57 time=0.859 ms
64 bytes from 13.65.92.139: icmp_seq=997 ttl=57 time=0.570 ms
64 bytes from 13.65.92.139: icmp_seq=998 ttl=57 time=0.398 ms
64 bytes from 13.65.92.139: icmp_seq=999 ttl=57 time=0.632 ms
64 bytes from 13.65.92.139: icmp_seq=1000 ttl=57 time=0.475 ms

--- 13.65.92.139 ping statistics ---
1000 packets transmitted, 1000 received, 0% packet loss, time 509ms
rtt min/avg/max/mdev = 0.347/0.468/0.921/0.131 ms, ipg/ewma 0.510/0.552 ms
